datetime,fore_gnss,real_gnss,tec_value,xrsb,kp10,dst
2025-05-18 22:00,17.30378469,16.10775721,39.84337827,7.08E-07,35,-9
2025-05-18 23:00,17.44595065,16.46845947,36.03335566,7.85E-07,37,-10
2025-05-19 0:00,16.57660006,17.85231498,27.85842253,8.63E-07,40,-8
2025-05-19 1:00,14.24893488,15.2738463,25.72673539,9.40E-07,37,-9
2025-05-19 2:00,15.13759572,14.21111342,22.29451593,1.02E-06,35,-6
2025-05-19 3:00,15.1042063,16.34902723,17.6421858,1.09E-06,33,0
2025-05-19 4:00,12.01294459,12.46314127,13.67411266,1.17E-06,31,-8
2025-05-19 5:00,14.68414821,14.40210824,15.22433008,1.25E-06,29,-11
2025-05-19 6:00,14.81537208,15.76036427,12.91478981,1.33E-06,27,-8
2025-05-19 7:00,15.03424024,15.18902788,10.68005747,1.40E-06,29,-13
2025-05-19 8:00,14.73935527,13.96772499,7.578956027,1.48E-06,31,-16
2025-05-19 9:00,11.6252132,11.10949991,6.084723902,1.26E-06,33,-20
2025-05-19 10:00,11.56435042,11.29877143,3.80461541,1.43E-06,32,-23
2025-05-19 11:00,10.28225809,12.26521253,7.328584362,1.60E-06,31,-22
2025-05-19 12:00,13.76707317,13.54571079,5.167261559,1.77E-06,30,-21
2025-05-19 13:00,11.78945919,12.37011468,7.694657934,1.94E-06,24,-19
2025-05-19 14:00,14.42456301,15.00957655,6.741020232,1.25E-06,18,-18
2025-05-19 15:00,9.939137934,9.908099411,9.992509099,3.21E-06,13,-15
2025-05-19 16:00,13.18833377,13.56770477,11.11246427,5.17E-06,14,-13
2025-05-19 17:00,13.1513883,11.82765251,8.334612401,7.13E-06,15,-12
2025-05-19 18:00,15.46778638,16.64393033,53.20837847,4.02E-06,17,-11
2025-05-19 19:00,15.66880629,15.73071861,16.08862585,9.08E-07,18,-8
2025-05-19 20:00,17.45412169,17.20491812,16.54966675,9.35E-07,19,-10
2025-05-19 21:00,13.49848216,14.05537828,17.17474119,9.63E-07,20,-13
2025-05-19 22:00,18.65443625,19.413181,26.95866478,9.90E-07,21,-16
2025-05-19 23:00,16.19067001,15.94613551,20.99435393,1.02E-06,22,-14
2025-05-20 0:00,16.0865913,15.54863109,19.37994926,1.05E-06,23,-10
2025-05-20 1:00,15.70065626,14.61209514,18.04966864,1.07E-06,19,-8
2025-05-20 2:00,13.88272775,15.44931553,18.09835873,1.10E-06,16,-9
2025-05-20 3:00,13.7161553,15.0615358,17.09374631,1.13E-06,13,-7
2025-05-20 4:00,11.47612888,12.23455862,14.58634607,1.16E-06,12,0
2025-05-20 5:00,13.25305713,12.75655804,12.14908195,1.18E-06,11,4
2025-05-20 6:00,14.16480567,14.44032537,9.129419838,1.21E-06,10,6
2025-05-20 7:00,13.74400856,15.33655813,6.92491556,1.24E-06,13,5
2025-05-20 8:00,13.46953391,13.45674525,4.373112917,1.27E-06,16,1
2025-05-20 9:00,10.75114356,11.35170606,9.098866275,1.29E-06,20,-2
2025-05-20 10:00,10.25952172,11.06713715,7.07691486,1.32E-06,23,1
2025-05-20 11:00,8.733686587,8.611288664,5.092017505,1.72E-06,26,2
2025-05-20 12:00,12.07103477,10.73469932,5.483066974,2.12E-06,30,3
2025-05-20 13:00,11.42882345,11.19445595,5.9320834,2.51E-06,31,-1
2025-05-20 14:00,14.35104639,14.27605863,15.283749,2.91E-06,32,-4
2025-05-20 15:00,10.6042668,11.3391988,11.44596525,2.06E-06,33,-10
2025-05-20 16:00,12.50176908,13.03780601,13.12692595,6.58E-07,31,-19
2025-05-20 17:00,12.18623077,11.2451502,15.20970571,8.91E-07,29,-13
2025-05-20 18:00,14.33810044,14.932165,26.53999659,9.30E-07,27,-12
2025-05-20 19:00,14.30773929,14.53281747,20.75329723,1.80E-06,28,-10
2025-05-20 20:00,15.45591162,14.80856038,25.48294705,1.55E-06,29,-9
2025-05-20 21:00,13.45420645,12.14173226,27.68835872,5.55E-07,30,-13
2025-05-20 22:00,17.0789013,16.10957728,31.19856892,1.20E-06,29,-14
2025-05-20 23:00,14.97820864,14.47410223,27.52028926,1.18E-06,28,-15
2025-05-21 0:00,14.94948684,15.58150557,29.01572792,1.16E-06,27,-9
2025-05-21 1:00,13.82521124,12.64423487,22.54644828,1.14E-06,23,-7
2025-05-21 2:00,14.64918574,16.46432048,18.35714007,1.11E-06,20,-6
2025-05-21 3:00,14.19235261,13.5921566,16.28617816,1.09E-06,17,-6
2025-05-21 4:00,13.47356641,12.62553497,30.87659489,1.07E-06,21,-6
2025-05-21 5:00,15.63536271,16.2881236,6.397853924,1.05E-06,25,-7
2025-05-21 6:00,14.91362511,13.79615411,6.389130708,1.59E-06,30,-2
2025-05-21 7:00,13.76650799,13.18604803,6.138890623,2.04E-06,33,1
2025-05-21 8:00,13.47465532,12.19976794,6.754488677,1.22E-06,36,-7
2025-05-21 9:00,11.40765808,11.84310437,7.143882589,3.39E-06,40,-13
2025-05-21 10:00,12.66037027,13.41174977,5.924720482,1.17E-06,36,-12
2025-05-21 11:00,10.55199507,9.944220836,4.149515679,1.07E-06,33,-12
2025-05-21 12:00,12.34689589,11.83492469,7.471534175,9.63E-07,30,-11
2025-05-21 13:00,12.41219053,12.65397432,6.806078883,7.95E-07,31,-13
2025-05-21 14:00,14.76541261,14.57466972,7.487274703,8.77E-07,32,-16
2025-05-21 15:00,12.68097893,13.58698509,12.10475005,5.03E-07,33,-18
2025-05-21 16:00,14.92745328,14.2038497,17.79511682,8.26E-07,31,-19
2025-05-21 17:00,13.96011615,15.36426477,19.9696542,8.62E-07,29,-12
2025-05-21 18:00,15.87568598,15.14196923,26.46941915,1.02E-06,27,-16
2025-05-21 19:00,16.82583888,16.38724523,27.12784809,6.97E-07,24,-12
2025-05-21 20:00,17.32350996,16.61777265,29.62513872,6.90E-07,22,-7
2025-05-21 21:00,15.2614704,14.44349684,28.64726726,8.26E-07,20,-5
2025-05-21 22:00,18.61811522,19.6519546,28.99416636,9.61E-07,17,-6
2025-05-21 23:00,15.96211731,15.38377085,30.07225944,1.10E-06,15,-7
2025-05-22 0:00,16.38983563,16.37354847,31.53231597,1.23E-06,13,-5
2025-05-22 1:00,15.10335894,15.32675441,29.53445528,1.37E-06,14,-4
2025-05-22 2:00,13.70831962,13.33772466,27.45450801,1.50E-06,15,-5
2025-05-22 3:00,13.34916552,13.67494945,22.90332421,1.64E-06,17,-6
2025-05-22 4:00,12.94598834,13.27895203,15.89071308,1.20E-06,18,-7
2025-05-22 5:00,14.79798807,13.52632993,10.51869419,7.66E-07,19,-3
2025-05-22 6:00,13.02649197,14.79880507,8.981850253,7.69E-07,20,0
2025-05-22 7:00,13.8775689,13.2506839,10.7579882,7.73E-07,19,-2
2025-05-22 8:00,13.38762046,11.85433787,6.242334209,7.76E-07,19,-4
2025-05-22 9:00,12.12381015,11.95992247,7.122334897,7.79E-07,18,-7
2025-05-22 10:00,11.46117643,12.13175542,6.127893983,7.82E-07,18,-10
2025-05-22 11:00,10.02877364,7.968598611,6.057793751,7.86E-07,17,-11
2025-05-22 12:00,10.65319782,12.19620799,4.390767337,7.89E-07,17,-12
2025-05-22 13:00,11.4761319,11.63800937,4.145073033,8.31E-07,15,-9
2025-05-22 14:00,12.40680382,12.85088204,6.555575443,8.74E-07,14,-10
2025-05-22 15:00,10.36835437,10.33182494,12.0570341,9.16E-07,13,-8
2025-05-22 16:00,12.90076043,13.22081873,16.79210202,9.58E-07,12,-2
2025-05-22 17:00,12.05544009,11.93931105,16.2521711,1.00E-06,11,1
2025-05-22 18:00,15.0393963,17.3044985,21.93044265,1.04E-06,10,3
2025-05-22 19:00,13.88354353,13.4095127,25.98495623,1.09E-06,11,2
2025-05-22 20:00,14.82625106,14.18074112,26.76778916,1.13E-06,12,1
2025-05-22 21:00,13.07474366,12.93880991,34.67141094,1.17E-06,13,5
2025-05-22 22:00,15.90571826,15.34653479,30.96481214,1.02E-06,14,8
2025-05-22 23:00,12.52197498,13.37677494,30.52739717,1.05E-06,15,7
2025-05-23 0:00,16.12386763,16.73288112,27.76670848,1.09E-06,17,4
2025-05-23 1:00,15.40384707,16.09143662,29.67080447,1.12E-06,19,3
2025-05-23 2:00,14.47503193,15.03191089,25.1715755,1.15E-06,21,2
2025-05-23 3:00,14.28141786,12.66515303,17.63353861,1.16E-06,23,-2
2025-05-23 4:00,14.11715457,15.0746263,9.174054118,1.18E-06,18,0
2025-05-23 5:00,13.26876285,12.86190744,7.011970666,1.35E-06,14,1
2025-05-23 6:00,13.985194,16.03490545,7.531461442,1.51E-06,10,2
2025-05-23 7:00,14.04231222,14.06070727,7.293057306,1.68E-06,12,4
2025-05-23 8:00,12.78421927,13.99017632,3.912849244,1.42E-06,14,3
2025-05-23 9:00,11.45254085,11.32146736,3.725626535,1.32E-06,17,2
2025-05-23 10:00,11.97426849,12.1192736,3.576860612,1.22E-06,15,2
2025-05-23 11:00,10.33574581,11.11698312,5.775470912,1.11E-06,14,1
2025-05-23 12:00,13.5448721,12.9986208,4.594409093,1.01E-06,13,3
2025-05-23 13:00,13.11638184,13.01404991,6.779756004,9.50E-07,15,4
2025-05-23 14:00,12.99671014,12.96953608,10.03111555,8.91E-07,17,6
2025-05-23 15:00,12.39001715,12.22346193,17.17089843,8.31E-07,20,9
2025-05-23 16:00,12.90627284,14.67317007,19.18161384,1.08E-06,21,6
2025-05-23 17:00,12.56561088,11.31378999,21.0626115,1.11E-06,22,9
2025-05-23 18:00,16.68877701,16.25931142,26.48658364,1.15E-06,23,11
2025-05-23 19:00,15.26910795,14.12318014,27.44268693,1.21E-06,24,8
2025-05-23 20:00,16.61535108,17.33800368,33.79964887,1.27E-06,26,5
2025-05-23 21:00,13.93282226,13.95034693,36.64884607,1.33E-06,28,2
2025-05-23 22:00,17.16012749,17.3535328,35.79838554,1.38E-06,29,-5
2025-05-23 23:00,12.67701305,11.46977046,37.79144883,1.44E-06,31,-1
2025-05-24 0:00,15.68037114,16.49109899,34.25066425,1.50E-06,33,-2
2025-05-24 1:00,14.62129749,15.99841464,28.61984267,1.53E-06,24,-4
2025-05-24 2:00,14.12770118,12.16200083,27.97437862,1.57E-06,15,1
2025-05-24 3:00,13.16600879,14.37996733,22.25282568,1.60E-06,7,3
2025-05-24 4:00,12.99023013,12.28897759,12.67813885,1.63E-06,10,4
2025-05-24 5:00,14.09240229,14.94476052,7.800758298,1.66E-06,13,3
2025-05-24 6:00,12.63032082,13.10262466,8.771066653,1.70E-06,17,6
2025-05-24 7:00,14.9037971,14.43516785,7.459617722,1.73E-06,15,4
2025-05-24 8:00,13.0453865,13.35398405,7.968888147,1.76E-06,14,1
2025-05-24 9:00,10.97997545,10.03879949,4.149587206,1.79E-06,13,2
2025-05-24 10:00,11.2590541,9.873564512,7.73221707,1.83E-06,12,1
2025-05-24 11:00,10.46800394,11.35473725,6.612756286,1.86E-06,11,0
2025-05-24 12:00,12.23873156,11.33029077,7.206440196,1.89E-06,10,0
2025-05-24 13:00,14.32923326,14.31336134,9.571194981,1.92E-06,9,0
2025-05-24 14:00,13.77219617,13.84634933,13.95189614,1.96E-06,9,3
2025-05-24 15:00,13.67498913,13.53800752,16.92250393,1.99E-06,9,6
2025-05-24 16:00,13.67060371,14.96411099,21.14744129,1.36E-06,9,4
2025-05-24 17:00,13.47519059,12.45654282,25.21277227,1.19E-06,8,5
2025-05-24 18:00,16.02488359,17.39426872,26.34917277,1.01E-06,8,8
2025-05-24 19:00,17.03138294,17.48462975,32.81596325,2.64E-06,8,6
2025-05-24 20:00,17.08502498,17.46906912,34.18306477,1.07E-06,8,3
2025-05-24 21:00,16.9722275,17.41181375,35.74000468,3.11E-06,7,2
2025-05-24 22:00,20.16110304,20.34058811,35.64387937,2.72E-06,7,3
2025-05-24 23:00,16.71016143,15.5544662,33.857497,2.32E-06,7,7
2025-05-25 0:00,17.2694646,18.83263043,36.17296615,1.93E-06,7,12
2025-05-25 1:00,18.67540184,16.56581689,35.98215338,2.54E-06,7,13
2025-05-25 2:00,15.34665602,15.83900412,27.96883983,1.90E-06,8,12
2025-05-25 3:00,15.48224106,15.98342964,20.70187614,1.64E-06,8,10
2025-05-25 4:00,13.92848318,13.8056175,15.15794735,1.39E-06,9,8
2025-05-25 5:00,16.07096061,15.65944391,12.68079531,6.05E-06,9,7
2025-05-25 6:00,15.30720815,14.45372644,12.68543027,1.38E-06,10,6
2025-05-25 7:00,14.513478,15.72230644,9.356578,1.37E-06,12,6
2025-05-25 8:00,12.38056552,13.33211505,7.408883369,4.60E-06,14,7
2025-05-25 9:00,12.45376838,11.50114863,6.164354793,2.38E-06,17,9
2025-05-25 10:00,11.60701912,11.09010427,7.60330371,5.06E-05,17,12
2025-05-25 11:00,11.53179091,11.8240838,5.91215446,5.05E-06,18,17
2025-05-25 12:00,13.76998909,13.68507196,4.2131184,2.88E-06,18,20
2025-05-25 13:00,14.48818483,16.48874712,4.746105607,1.57E-06,19,19
2025-05-25 14:00,12.5220343,12.8303311,6.111200136,1.13E-06,19,18
2025-05-25 15:00,13.05938693,13.63380862,11.08241319,3.09E-06,20,14
2025-05-25 16:00,13.28417033,13.3370612,12.03587017,3.52E-06,16,12
2025-05-25 17:00,14.36900021,12.2487263,24.03620041,2.20E-06,13,8
2025-05-25 18:00,16.77026091,17.16898271,20.21868758,1.48E-06,10,11
2025-05-25 19:00,17.63872075,18.37381548,27.21479707,8.51E-06,13,12
2025-05-25 20:00,17.66886577,19.78268471,28.58553366,1.52E-06,16,8
2025-05-25 21:00,16.96242131,16.73528322,26.37677175,1.35E-06,20,6
2025-05-25 22:00,20.60102485,19.78539588,36.20513147,1.51E-06,17,8
2025-05-25 23:00,15.85346304,16.35173346,31.63898102,1.54E-06,15,11
2025-05-26 0:00,14.91729494,16.08850882,29.1607933,1.56E-06,13,12
2025-05-26 1:00,14.92082649,14.42592573,27.5598906,1.56E-05,14,11
2025-05-26 2:00,12.72514211,13.20938672,20.67844894,2.28E-06,15,12
2025-05-26 3:00,13.98947754,14.00617019,13.19609708,1.37E-06,17,11
2025-05-26 4:00,13.34748631,12.30602106,6.894423277,1.91E-06,14,11
2025-05-26 5:00,11.11188146,11.46028602,4.222213396,1.48E-06,12,5
2025-05-26 6:00,14.47050835,14.37445106,6.581461573,1.33E-06,10,4
2025-05-26 7:00,15.31344954,14.99182875,5.334728047,1.54E-06,11,5
2025-05-26 8:00,12.86427697,14.10584204,4.653283639,2.08E-06,12,6
2025-05-26 9:00,13.59254112,12.41044361,4.851309926,1.19E-06,13,8
2025-05-26 10:00,9.321278629,10.16248262,5.958664348,1.79E-06,14,10
2025-05-26 11:00,10.87403126,11.73660095,5.778072226,2.96E-06,15,11
2025-05-26 12:00,10.46489316,9.503187419,5.70253553,1.57E-06,16,12
2025-05-26 13:00,12.18973713,13.69233376,5.688563628,1.32E-06,17,14
2025-05-26 14:00,13.27338641,12.79744772,10.93740865,9.32E-07,18,18
2025-05-26 15:00,16.35382077,15.82448145,14.23537182,8.94E-07,20,19
2025-05-26 16:00,12.9670518,12.64250037,17.67235083,3.04E-06,16,20
2025-05-26 17:00,12.59793014,12.09796889,24.80715066,1.31E-06,13,22
2025-05-26 18:00,12.74735097,11.82220552,34.45485685,1.16E-06,10,23
2025-05-26 19:00,12.67557383,13.88849444,38.3165602,1.00E-06,16,22
2025-05-26 20:00,14.74626989,14.62542822,40.38201167,1.10E-06,23,21
2025-05-26 21:00,14.91375437,14.44307571,41.60805875,1.14E-06,30,21
2025-05-26 22:00,15.25980593,13.77349063,47.2174178,1.21E-05,24,19
2025-05-26 23:00,13.76595963,15.05005505,42.73249442,1.40E-06,18,29
2025-05-27 0:00,10.32671528,9.587936656,1.110436192,9.34E-07,13,33
2025-05-27 1:00,9.871637926,10.0577237,2.499587074,1.01E-06,15,30
2025-05-27 2:00,13.95735755,12.61060826,6.574630367,9.71E-07,17,25
2025-05-27 3:00,12.70080623,13.50333978,13.66445308,9.31E-07,20,22
2025-05-27 4:00,15.09247944,14.16841191,20.90879434,8.92E-07,22,20
2025-05-27 5:00,11.58990977,12.61131704,33.07926042,9.38E-07,24,18
2025-05-27 6:00,13.87566068,16.20859883,33.61379322,9.85E-07,27,16
2025-05-27 7:00,12.04424064,12.61506113,43.6024814,4.34E-06,24,15
2025-05-27 8:00,13.19717334,12.39901724,45.55235433,3.18E-06,22,9
2025-05-27 9:00,13.80720514,12.52445871,44.85891249,9.86E-07,20,7
2025-05-27 10:00,14.6823373,15.14886877,45.25747824,1.14E-06,18,5
2025-05-27 11:00,12.14964376,13.20146328,48.81209803,9.53E-07,16,9
2025-05-27 12:00,14.97398042,15.06575609,36.81873853,7.18E-07,15,3
2025-05-27 13:00,14.10789923,13.15643521,31.16245355,7.56E-07,13,0
2025-05-27 14:00,13.67722161,13.67261626,24.11927491,7.95E-07,11,2
2025-05-27 15:00,11.15990596,11.41610587,17.90134996,7.72E-07,10,4
2025-05-27 16:00,12.57880271,14.07319132,18.19572357,1.22E-06,14,3
2025-05-27 17:00,12.39981891,12.00830246,13.22682067,1.21E-06,18,6
2025-05-27 18:00,12.0713193,12.19837036,21.3142797,2.79E-06,23,10
2025-05-27 19:00,15.41981521,16.11252783,11.16590017,4.10E-06,25,18
2025-05-27 20:00,13.70599119,12.75822513,10.98456716,3.16E-06,27,24
2025-05-27 21:00,11.76989212,12.35350348,12.56881904,2.66E-06,30,17
2025-05-27 22:00,12.38400017,11.16552957,10.465295,2.18E-06,31,9
2025-05-27 23:00,9.18582453,8.447944728,8.055681173,1.91E-06,33,11
2025-05-28 0:00,10.92288372,13.10481395,5.453569668,1.56E-06,35,17
2025-05-28 1:00,9.276396339,9.171141945,5.420550453,1.30E-06,36,20
2025-05-28 2:00,13.33657514,12.68163061,5.937737132,1.14E-06,38,18
2025-05-28 3:00,14.2622747,15.86513098,10.16367387,1.06E-06,40,13
2025-05-28 4:00,15.23826637,14.95475159,22.42499805,1.00E-06,41,8
2025-05-28 5:00,11.62002823,12.84494837,29.97550688,1.03E-06,42,-5
2025-05-28 6:00,14.13431911,13.05127826,35.78516886,1.19E-06,43,-13
2025-05-28 7:00,12.53796404,12.17783502,42.93257282,1.35E-06,41,-24
2025-05-28 8:00,14.59559509,15.74956738,39.46501534,1.22E-06,39,-32
2025-05-28 9:00,15.26629759,15.31228251,43.91586289,1.17E-06,37,-29
2025-05-28 10:00,15.56633822,15.76324151,40.22192225,1.23E-06,39,-17
2025-05-28 11:00,13.38744745,14.11696718,36.85524198,1.07E-06,41,-23
2025-05-28 12:00,16.62949089,16.02299481,38.67878168,1.01E-06,43,-27
2025-05-28 13:00,14.18440685,13.68637843,31.98108833,9.66E-07,37,-34
2025-05-28 14:00,13.78175424,14.76908577,25.02926089,1.14E-06,32,-26
2025-05-28 15:00,13.45216744,13.72788854,20.35112899,9.70E-07,27,-28
2025-05-28 16:00,13.32037661,12.56031333,15.13038922,1.16E-06,28,-22
2025-05-28 17:00,12.74296871,14.01540594,14.94105083,9.10E-07,29,-24
2025-05-28 18:00,11.34066381,11.59024033,12.157943,9.22E-07,30,-23
2025-05-28 19:00,13.47801544,12.88596923,7.008726112,1.27E-06,25,-20
2025-05-28 20:00,11.88545369,10.72835549,10.95315077,1.33E-06,21,-21
2025-05-28 21:00,11.43442074,10.46368985,10.16567555,1.02E-06,17,-18
2025-05-28 22:00,11.94689581,12.87937791,8.260082994,1.05E-06,22,-19
2025-05-28 23:00,11.04571072,11.12677522,8.988992242,1.09E-06,27,-20
2025-05-29 0:00,11.2449126,10.54812821,10.03835064,1.26E-06,33,-19
2025-05-29 1:00,10.969046,12.02972347,7.027333321,2.23E-06,32,-20
2025-05-29 2:00,13.80586911,12.67329757,9.612290437,1.39E-06,32,-25
2025-05-29 3:00,14.94741042,15.60558739,12.86808225,1.08E-06,31,-32
2025-05-29 4:00,15.92483951,15.55876197,13.78417056,9.13E-07,31,-41
2025-05-29 5:00,13.63720559,13.77004257,20.2861833,9.24E-07,30,-46
2025-05-29 6:00,14.91252204,15.33489508,27.28121325,6.67E-07,30,-33
2025-05-29 7:00,14.19150342,13.53636221,32.50505013,8.41E-07,41,-29
2025-05-29 8:00,16.74098635,15.49521567,38.92653347,1.06E-06,52,-21
2025-05-29 9:00,15.43647642,14.93198152,40.81546279,8.21E-07,63,-19
2025-05-29 10:00,17.41887807,17.7451752,38.86044344,6.96E-07,58,-38
2025-05-29 11:00,13.87026187,13.32041711,30.84258994,9.03E-07,54,-60
2025-05-29 12:00,15.70961219,16.47175847,25.91031997,1.47E-06,50,-70
2025-05-29 13:00,13.27084777,13.19030403,24.70358772,8.00E-07,50,-63
2025-05-29 14:00,16.17886893,16.37046635,22.7034083,7.65E-07,51,-50
2025-05-29 15:00,14.15338924,14.60855925,13.7407784,7.21E-07,51,-47
2025-05-29 16:00,14.52236797,15.70741747,15.49165878,7.94E-07,52,-51
2025-05-29 17:00,13.77983092,14.46754643,13.89264248,9.11E-07,52,-50
2025-05-29 18:00,14.00476429,12.51172944,8.85411954,1.06E-06,53,-57
2025-05-29 19:00,14.64773642,14.13392362,6.449824099,8.82E-07,54,-49
2025-05-29 20:00,12.37648385,13.52412371,5.248624046,7.77E-07,55,-39
2025-05-29 21:00,13.05840055,11.29095053,6.551880116,7.98E-07,57,-54
2025-05-29 22:00,12.41508594,13.21714656,6.02380919,7.14E-07,55,-60
2025-05-29 23:00,11.83449283,11.38478882,6.268040368,7.36E-07,54,-53
2025-05-30 0:00,11.47330069,10.85343973,5.665849444,7.27E-07,53,-54
2025-05-30 1:00,10.00522152,9.826537573,4.63290054,9.25E-07,54,-50
2025-05-30 2:00,13.82371076,13.04772216,13.24236214,1.12E-06,55,-51
2025-05-30 3:00,13.19531563,13.83503821,14.02324975,1.32E-06,57,-41
2025-05-30 4:00,14.66777749,14.87021701,17.96862524,1.36E-06,55,-37
2025-05-30 5:00,13.32870406,13.72047827,26.03647118,1.40E-06,54,-39
2025-05-30 6:00,13.22944272,12.94361745,34.70599571,1.44E-06,53,-45
2025-05-30 7:00,12.40926068,12.24593177,39.63190725,1.47E-06,49,-42
2025-05-30 8:00,14.67594164,14.7997178,43.61237933,1.51E-06,46,-38
2025-05-30 9:00,14.71612196,14.98286293,42.01149096,1.55E-06,43,-40
2025-05-30 10:00,15.34450411,16.96818534,42.51510983,1.50E-06,42,-42
2025-05-30 11:00,12.61636284,12.53625936,36.56961044,1.46E-06,42,-45
2025-05-30 12:00,15.63267856,16.65574427,30.48776997,1.41E-06,41,-48
2025-05-30 13:00,13.74215505,15.051241,25.73623695,1.37E-06,41,-49
2025-05-30 14:00,13.88685479,12.81458115,24.13997281,1.32E-06,40,-47
2025-05-30 15:00,12.94586888,13.16434856,13.88250545,8.10E-06,40,-40
2025-05-30 16:00,14.10461231,13.09284719,11.83473891,1.52E-06,37,-38
2025-05-30 17:00,12.0031417,14.23619913,10.64470228,1.40E-06,35,-44
2025-05-30 18:00,13.40051039,12.67462912,8.259490695,1.77E-06,33,-36
2025-05-30 19:00,13.29271464,13.41751841,5.07110025,1.90E-06,35,-30
2025-05-30 20:00,12.03520682,10.89396993,6.183370824,2.30E-06,37,-24
2025-05-30 21:00,13.33145738,15.22331656,5.443490764,1.54E-06,40,-28
2025-05-30 22:00,12.69640684,13.16276225,6.375940852,1.53E-06,42,-36
2025-05-30 23:00,11.12843434,10.6031632,6.123004303,1.53E-06,44,-41
2025-05-31 0:00,12.03067775,12.26627734,5.438710417,1.84E-06,47,-40
2025-05-31 1:00,11.79353943,11.80452857,6.310465092,4.37E-06,45,-35
2025-05-31 2:00,14.43291433,12.07605549,9.159787431,6.89E-06,44,-31
2025-05-31 3:00,14.86843676,15.68648809,16.0504986,9.42E-06,43,-37
2025-05-31 4:00,13.7756033,13.40903592,18.17697289,3.42E-06,41,-33
2025-05-31 5:00,12.38314735,11.04421973,31.50098541,1.92E-06,39,-38
2025-05-31 6:00,12.62190305,12.9162919,35.04808229,1.05E-05,37,-40
2025-05-31 7:00,12.79499237,14.37404848,41.33542269,1.91E-05,35,-33
2025-05-31 8:00,15.91670087,14.02097482,46.20509171,2.77E-05,34,-30
2025-05-31 9:00,15.49097761,16.16947859,47.04862694,6.78E-05,33,-33
2025-05-31 10:00,16.89823421,18.59940873,38.84832882,4.29E-05,32,-37
2025-05-31 11:00,14.42667063,14.13204884,39.86799722,2.07E-05,31,-33
2025-05-31 12:00,16.23907687,15.55189789,35.99922015,1.11E-05,30,-30
2025-05-31 13:00,12.40277563,13.07002012,30.48053075,6.77E-06,29,-35
2025-05-31 14:00,13.57634702,13.19290129,24.18944916,6.21E-06,28,-30
2025-05-31 15:00,11.95844352,11.40077517,19.18909355,3.86E-06,27,-27
2025-05-31 16:00,12.75614797,12.72491196,9.773450771,3.73E-06,25,-26
2025-05-31 17:00,12.4014948,12.36921198,5.012848387,7.07E-06,24,-24
2025-05-31 18:00,13.07866556,12.38833434,5.637539745,2.33E-06,23,-23
2025-05-31 19:00,13.41674639,14.71678333,4.427359326,2.96E-06,28,-22
2025-05-31 20:00,11.32384904,10.10046433,4.961419726,2.13E-06,34,-21
2025-05-31 21:00,13.45902362,13.47692685,6.239909753,2.19E-06,40,-23
2025-05-31 22:00,12.37055158,11.04362222,4.049992964,3.25E-06,33,-21
2025-05-31 23:00,11.67434086,13.46511651,3.286566711,2.38E-06,26,-18
2025-06-01 0:00,11.48009239,9.722152908,2.916632382,2.00E-05,20,-16
2025-06-01 1:00,12.25169334,11.31135956,4.675015203,4.34E-06,23,-15
2025-06-01 2:00,14.49173748,12.46866391,10.82458605,3.32E-06,26,-14
2025-06-01 3:00,15.88279657,17.76254786,19.9699265,2.29E-06,30,-11
2025-06-01 4:00,13.70466507,13.00322152,27.91965747,3.49E-06,32,-12
2025-06-01 5:00,12.87039202,12.74816591,30.6056857,2.77E-06,34,-13
2025-06-01 6:00,12.83205214,11.93180608,38.11878394,2.05E-06,37,-10
2025-06-01 7:00,13.04472964,13.94853256,39.12925301,2.14E-06,41,-7
2025-06-01 8:00,15.82931697,15.27047212,49.06633882,2.17E-06,45,-9
2025-06-01 9:00,14.95523382,14.54615384,46.22060028,2.20E-06,50,-11
2025-06-01 10:00,14.30371825,14.93690953,47.60547392,1.49E-06,52,-24
2025-06-01 11:00,12.63837854,13.1865035,40.94739584,1.43E-06,54,-28
2025-06-01 12:00,15.21164274,16.33226459,38.97435556,1.37E-06,57,-26
2025-06-01 13:00,13.35194339,13.94018632,34.00643376,1.54E-06,63,-20
2025-06-01 14:00,14.95922458,14.15754789,38.30285701,1.40E-06,70,-3
2025-06-01 15:00,13.6918261,14.95720868,21.1960737,1.03E-06,77,4
2025-06-01 16:00,13.00139843,13.4018024,10.15973314,1.05E-06,75,-33
2025-06-01 17:00,12.82510983,13.48043933,17.74467751,1.07E-06,74,-48
2025-06-01 18:00,12.65185819,13.61493289,13.4981855,1.08E-06,73,-87
2025-06-01 19:00,14.54815246,15.25579289,5.18034682,1.01E-06,69,-118
2025-06-01 20:00,12.62659446,13.8000823,6.188913671,1.07E-06,65,-88
2025-06-01 21:00,13.42204612,12.11530002,6.39540087,8.85E-07,61,-100
2025-06-01 22:00,11.74942191,11.19808424,5.661057111,7.72E-07,57,-119
2025-06-01 23:00,11.76578891,11.74332371,5.799219351,2.08E-06,53,-110
2025-06-02 0:00,10.94207989,12.03399875,4.112054923,1.05E-06,50,-96
2025-06-02 1:00,13.3959253,11.97656988,4.715260084,1.36E-06,55,-91
2025-06-02 2:00,15.08485325,13.41326975,6.054833489,9.64E-07,61,-74
2025-06-02 3:00,15.69058676,16.12279061,10.95747425,1.04E-06,67,-54
2025-06-02 4:00,13.10811274,13.13189174,11.81764133,1.22E-06,57,-72
2025-06-02 5:00,12.71236756,13.26029005,24.0295935,8.18E-07,47,-82
